0.003069 0:1 6:1 10:2 15:3 
0.001907 0:1 6:1 10:2 13:2 
0.002147 0:1 6:1 10:1 15:6 
0.006080 0:1 6:1 10:4 12:2 
0.002370 0:1 6:1 10:0 15:2 
0.009944 0:1 6:1 10:0 13:5 
0.006207 0:1 6:1 10:4 15:2 
0.003137 0:1 6:1 10:1 15:2 
0.002235 0:1 6:1 10:2 13:3 
0.002187 0:1 6:1 10:3 13:2 
0.015068 1:1 7:2 11:5 14:4 
0.005312 1:1 7:2 11:5 13:4 
0.010728 1:1 7:2 11:0 14:6 
0.022000 1:1 7:2 11:0 12:8 
0.010917 1:1 7:2 11:5 14:3 
0.005313 1:1 7:2 11:6 12:2 
0.007299 1:1 7:2 11:7 12:1 
0.006182 1:1 7:2 11:0 13:8 
0.009586 1:1 7:2 11:4 12:4 
0.010081 1:1 7:2 11:1 12:6 
0.003984 1:1 7:2 11:1 13:6 
0.023895 1:1 7:2 11:0 12:6 
0.007765 1:1 7:2 11:2 12:5 
0.008588 1:1 7:2 11:3 14:4 
0.009806 1:1 7:2 11:2 14:3 
0.008844 1:1 7:2 11:1 12:7 
0.012511 1:1 7:2 11:1 14:4 
0.010977 1:1 7:2 11:6 12:3 
0.008027 1:1 7:2 11:6 13:1 
0.008352 1:1 7:2 11:6 13:2 
0.016146 1:1 7:2 11:4 14:2 
0.016647 1:1 7:2 11:2 13:5 
0.012584 1:1 7:2 11:2 12:4 
0.016403 1:1 7:2 11:3 12:2 
0.013645 1:1 7:2 11:0 12:9 
0.011643 1:1 7:2 11:1 12:1 
0.016942 1:1 7:2 11:1 14:1 
0.011266 1:1 7:2 11:2 14:4 
0.044242 1:1 7:2 11:0 12:1 
0.009939 1:1 7:2 11:0 13:2 
0.009992 1:1 7:2 11:2 12:1 
0.007194 1:1 7:2 11:6 12:1 
0.038426 1:1 7:2 11:0 14:3 
0.004386 1:1 7:2 11:0 13:7 
0.010475 1:1 7:2 11:2 14:2 
0.025800 1:1 7:2 11:3 12:5 
0.009686 1:1 7:2 11:4 13:3 
0.017864 1:1 7:2 11:5 13:3 
0.008578 1:1 7:2 11:7 13:1 
0.011014 1:1 7:2 11:3 14:2 
0.010179 1:1 7:2 11:2 14:1 
0.012836 1:1 7:2 11:2 13:3 
0.011965 1:1 7:2 11:3 14:1 
0.010177 1:1 7:2 11:3 13:3 
0.018373 1:1 7:2 11:5 12:3 
0.011332 1:1 7:2 11:3 13:4 
0.016323 1:1 7:2 11:2 12:3 
0.007379 1:1 7:2 11:0 13:4 
0.011071 1:1 7:2 11:1 13:3 
0.016845 1:1 7:2 11:4 14:1 
0.015501 1:1 7:2 11:3 12:1 
0.012114 1:1 7:2 11:2 13:1 
0.006767 1:1 7:2 11:1 13:5 
0.006833 1:1 7:2 11:6 14:2 
0.012339 1:1 7:2 11:1 12:2 
0.014942 1:1 7:2 11:2 12:2 
0.008630 1:1 7:2 11:5 12:2 
0.011121 1:1 7:2 11:0 14:7 
0.031244 1:1 7:2 11:0 14:4 
0.009472 1:1 7:2 11:4 13:4 
0.011721 1:1 7:2 11:3 13:2 
0.011791 1:1 7:2 11:3 13:1 
0.013905 1:1 7:2 11:2 13:2 
0.012983 1:1 7:2 11:1 12:3 
0.014789 1:1 7:2 11:3 14:3 
0.011127 1:1 7:2 11:4 12:5 
0.011911 1:1 7:2 11:4 12:3 
0.016976 1:1 7:2 11:1 14:2 
0.012882 1:1 7:2 11:4 13:1 
0.045905 1:1 7:2 11:0 12:2 
0.021450 1:1 7:2 11:0 12:7 
0.048436 1:1 7:2 11:0 12:3 
0.021303 1:1 7:2 11:0 14:5 
0.011530 1:1 7:2 11:3 14:5 
0.010609 1:1 7:2 11:4 13:2 
0.013146 1:1 7:2 11:1 14:6 
0.007679 1:1 7:2 11:5 13:2 
0.013568 1:1 7:2 11:4 12:1 
0.010005 1:1 7:2 11:1 12:5 
0.012696 1:1 7:2 11:3 12:4 
0.010219 1:1 7:2 11:1 13:4 
0.011123 1:1 7:2 11:1 13:2 
0.009756 1:1 7:2 11:0 13:3 
0.013022 1:1 7:2 11:1 14:3 
0.011932 1:1 7:2 11:1 13:1 
0.009192 1:1 7:2 11:0 13:6 
0.007353 1:1 7:2 11:5 12:4 
0.009294 1:1 7:2 11:2 14:6 
0.010571 1:1 7:2 11:1 12:4 
0.007504 1:1 7:2 11:5 14:2 
0.011863 1:1 7:2 11:2 13:4 
0.030250 1:1 7:2 11:0 12:5 
0.026302 1:1 7:2 11:0 14:1 
0.008024 1:1 7:2 11:5 14:1 
0.018401 1:1 7:2 11:4 14:4 
0.008033 1:1 7:2 11:0 13:5 
0.052520 1:1 7:2 11:0 12:4 
0.010888 1:1 7:2 11:3 13:5 
0.007595 1:1 7:2 11:2 14:5 
0.015665 1:1 7:2 11:0 13:1 
0.015787 1:1 7:2 11:4 12:2 
0.014374 1:1 7:2 11:1 14:5 
0.006497 1:1 7:2 11:6 14:1 
0.017500 1:1 7:2 11:4 14:3 
0.009637 1:1 7:2 11:5 13:1 
0.007966 1:1 7:2 11:2 12:6 
0.017260 1:1 7:2 11:3 12:3 
0.006849 1:1 7:2 11:2 13:6 
0.006825 1:1 7:2 11:7 14:1 
0.034622 1:1 7:2 11:0 14:2 
0.006827 1:1 7:2 11:5 12:1 
0.004971 0:7 6:4 10:0 13:1 
0.003140 0:7 6:4 10:0 12:1 
0.003094 2:4 4:1 8:3 14:1 
0.002853 2:4 4:1 8:3 15:2 
0.001850 2:4 4:1 8:2 15:1 
0.003680 2:4 4:1 8:0 14:1 
0.001531 2:4 4:1 8:1 13:3 
0.001522 2:4 4:1 8:2 15:2 
0.004550 2:4 4:1 8:0 13:1 
0.001960 2:4 4:1 8:1 13:2 
0.001142 2:4 4:1 8:5 13:1 
0.005256 2:4 4:1 8:1 13:1 
0.000893 2:4 4:1 8:0 15:8 
0.002068 2:4 4:1 8:3 15:1 
0.003698 2:4 4:1 8:0 13:4 
0.003698 2:4 4:1 8:3 15:3 
0.000564 2:4 4:1 8:0 15:6 
0.001445 2:4 4:1 8:0 14:4 
0.001731 2:4 4:1 8:4 14:1 
0.003490 2:4 4:1 8:4 15:2 
0.004085 2:4 4:1 8:2 15:5 
0.003752 2:4 4:1 8:4 13:2 
0.006866 2:4 4:1 8:1 15:5 
0.004399 2:4 4:1 8:1 14:4 
0.002007 2:4 4:1 8:2 15:3 
0.008169 2:4 4:1 8:0 13:2 
0.002126 2:4 4:1 8:4 13:1 
0.002768 2:4 4:1 8:1 13:4 
0.002590 2:4 4:1 8:0 14:2 
0.000572 2:4 4:1 8:2 13:3 
0.001726 2:4 4:1 8:0 15:2 
0.002491 2:4 4:1 8:1 15:4 
0.002484 2:4 4:1 8:4 15:1 
0.001027 2:4 4:1 8:0 14:5 
0.005109 2:4 4:1 8:1 14:1 
0.001026 2:4 4:1 8:0 15:5 
0.002250 2:4 4:1 8:5 15:2 
0.001296 2:4 4:1 8:0 15:4 
0.011471 2:4 4:1 8:0 13:3 
0.004133 2:4 4:1 8:2 13:1 
0.001892 2:4 4:1 8:1 15:2 
0.002226 2:4 4:1 8:0 14:3 
0.002687 2:4 4:1 8:2 14:3 
0.001702 2:4 4:1 8:0 15:3 
0.002429 2:4 4:1 8:1 15:3 
0.007240 2:4 4:1 8:4 15:3 
0.003536 2:4 4:1 8:1 15:1 
0.002482 2:4 4:1 8:3 13:1 
0.002780 2:4 4:1 8:2 13:2 
0.000252 2:4 4:1 8:3 13:3 
0.001508 2:4 4:1 8:2 15:4 
0.001856 2:4 4:1 8:5 15:1 
0.001251 2:4 4:1 8:3 13:2 
0.003519 2:4 4:1 8:4 14:2 
0.002053 2:4 4:1 8:6 15:1 
0.004874 2:4 4:1 8:2 14:4 
0.003360 2:4 4:1 8:0 15:1 
0.003930 2:4 4:1 8:2 14:2 
0.005096 2:4 4:1 8:1 14:2 
0.003621 2:4 4:1 8:3 14:2 
0.001041 2:4 4:1 8:6 14:1 
0.001905 2:4 4:1 8:1 14:5 
0.003769 2:4 4:1 8:3 14:3 
0.002976 2:4 4:1 8:3 15:4 
0.003334 2:4 4:1 8:1 14:3 
0.001341 2:4 4:1 8:5 14:1 
0.001962 2:4 4:1 8:2 14:1 
0.006452 1:1 4:3 8:2 15:5 
0.005513 1:1 4:3 8:0 14:6 
0.018605 1:1 4:3 8:0 13:6 
0.012081 1:1 4:3 8:5 13:5 
0.002577 1:1 4:3 8:5 14:3 
0.005040 1:1 4:3 8:3 15:5 
0.003409 1:1 4:3 8:2 13:5 
0.005161 1:1 4:3 8:3 15:4 
0.005517 1:1 4:3 8:3 15:3 
0.009327 1:1 4:3 8:4 15:3 
0.009105 1:1 4:3 8:0 14:1 
0.008548 1:1 4:3 8:4 15:2 
0.007440 1:1 4:3 8:2 15:4 
0.001605 1:1 4:3 8:3 13:5 
0.010369 1:1 4:3 8:4 14:2 
0.014772 1:1 4:3 8:4 13:2 
0.008492 1:1 4:3 8:1 15:5 
0.002494 1:1 4:3 8:0 15:7 
0.004666 1:1 4:3 8:3 13:3 
0.005171 1:1 4:3 8:3 14:1 
0.009141 1:1 4:3 8:6 13:3 
0.006372 1:1 4:3 8:1 14:3 
0.001471 1:1 4:3 8:6 13:1 
0.003761 1:1 4:3 8:6 14:1 
0.004748 1:1 4:3 8:1 14:4 
0.004570 1:1 4:3 8:1 14:5 
0.008432 1:1 4:3 8:4 14:1 
0.003464 1:1 4:3 8:5 13:2 
0.008646 1:1 4:3 8:4 14:3 
0.005467 1:1 4:3 8:3 15:2 
0.005254 1:1 4:3 8:5 14:2 
0.021223 1:1 4:3 8:0 14:3 
0.003157 1:1 4:3 8:1 13:2 
0.005472 1:1 4:3 8:2 15:2 
0.012797 1:1 4:3 8:0 13:1 
0.003915 1:1 4:3 8:1 13:1 
0.003991 1:1 4:3 8:5 13:1 
0.006338 1:1 4:3 8:3 14:2 
0.008342 1:1 4:3 8:1 14:2 
0.002953 1:1 4:3 8:2 15:6 
0.002859 1:1 4:3 8:1 13:3 
0.014595 1:1 4:3 8:0 14:2 
0.002830 1:1 4:3 8:1 13:4 
0.007534 1:1 4:3 8:4 13:1 
0.005456 1:1 4:3 8:0 13:2 
0.006527 1:1 4:3 8:2 15:3 
0.003644 1:1 4:3 8:3 13:2 
0.003525 1:1 4:3 8:5 15:1 
0.004190 1:1 4:3 8:2 15:1 
0.018638 1:1 4:3 8:4 13:3 
0.006491 1:1 4:3 8:3 14:3 
0.002082 1:1 4:3 8:6 15:1 
0.010953 1:1 4:3 8:0 15:1 
0.011581 1:1 4:3 8:2 14:4 
0.009115 1:1 4:3 8:2 14:2 
0.020332 1:1 4:3 8:0 14:4 
0.011367 1:1 4:3 8:2 14:3 
0.020952 1:1 4:3 8:0 15:3 
0.008393 1:1 4:3 8:1 15:3 
0.005369 1:1 4:3 8:2 14:1 
0.004208 1:1 4:3 8:5 14:1 
0.005550 1:1 4:3 8:1 15:6 
0.003768 1:1 4:3 8:2 13:1 
0.008954 1:1 4:3 8:1 15:2 
0.004151 1:1 4:3 8:1 13:5 
0.016746 1:1 4:3 8:0 15:4 
0.007163 1:1 4:3 8:0 13:3 
0.008946 1:1 4:3 8:1 15:1 
0.003672 1:1 4:3 8:3 13:1 
0.001967 1:1 4:3 8:2 13:4 
0.002239 1:1 4:3 8:2 13:2 
0.008589 1:1 4:3 8:1 15:4 
0.011113 1:1 4:3 8:0 14:5 
0.005507 1:1 4:3 8:5 15:2 
0.005976 1:1 4:3 8:1 14:1 
0.013797 1:1 4:3 8:0 15:5 
0.006804 1:1 4:3 8:4 15:1 
0.008664 1:1 4:3 8:0 15:6 
0.019216 1:1 4:3 8:0 13:5 
0.013702 1:1 4:3 8:0 15:2 
0.002659 1:1 4:3 8:2 13:3 
0.004132 1:1 4:3 8:0 15:8 
0.003543 1:1 4:3 8:3 15:1 
0.008023 1:1 4:3 8:0 13:4 
0.005170 1:1 4:3 8:6 13:2 
0.002759 1:1 4:3 8:3 13:4 
0.010281 1:1 4:3 8:3 14:4 
0.011605 1:1 4:3 8:2 14:5 
0.008130 2:5 4:5 8:1 13:1 
0.009404 2:5 4:5 8:0 15:1 
0.009684 2:5 4:5 8:0 14:1 
0.012632 2:5 4:5 8:0 13:2 
0.011973 2:5 4:5 8:0 13:1 
0.003326 2:5 4:5 8:1 14:1 
0.035437 0:4 7:1 11:0 12:1 
0.017103 0:4 7:1 11:2 12:3 
0.017526 0:4 7:1 11:0 12:6 
0.010604 0:4 7:1 11:2 12:5 
0.008249 0:4 7:1 11:6 12:1 
0.019520 0:4 7:1 11:2 12:1 
0.013064 0:4 7:1 11:0 13:2 
0.017513 0:4 7:1 11:1 12:1 
0.013073 0:4 7:1 11:1 12:4 
0.012110 0:4 7:1 11:0 13:6 
0.025922 0:4 7:1 11:0 12:4 
0.017442 0:4 7:1 11:1 13:6 
0.040492 0:4 7:1 11:2 13:4 
0.022014 0:4 7:1 11:3 13:2 
0.017655 0:4 7:1 11:0 13:5 
0.026816 0:4 7:1 11:0 13:1 
0.016489 0:4 7:1 11:3 12:2 
0.014147 0:4 7:1 11:2 12:4 
0.022848 0:4 7:1 11:0 13:7 
0.015121 0:4 7:1 11:2 14:2 
0.023018 0:4 7:1 11:0 14:3 
0.020920 0:4 7:1 11:3 14:2 
0.039415 0:4 7:1 11:0 12:2 
0.009578 0:4 7:1 11:4 13:1 
0.022544 0:4 7:1 11:4 12:2 
0.024417 0:4 7:1 11:1 14:2 
0.023747 0:4 7:1 11:4 12:3 
0.015661 0:4 7:1 11:0 13:3 
0.018389 0:4 7:1 11:1 14:3 
0.010014 0:4 7:1 11:4 13:2 
0.027549 0:4 7:1 11:1 13:1 
0.011494 0:4 7:1 11:1 13:2 
0.013499 0:4 7:1 11:1 13:4 
0.017343 0:4 7:1 11:3 12:1 
0.027306 0:4 7:1 11:2 13:1 
0.009112 0:4 7:1 11:1 13:3 
0.020029 0:4 7:1 11:4 14:1 
0.022986 0:4 7:1 11:2 12:2 
0.018926 0:4 7:1 11:1 12:2 
0.019718 0:4 7:1 11:1 12:3 
0.024188 0:4 7:1 11:0 14:1 
0.007810 0:4 7:1 11:5 14:1 
0.016085 0:4 7:1 11:0 12:5 
0.025601 0:4 7:1 11:1 14:1 
0.032751 0:4 7:1 11:2 13:3 
0.019065 0:4 7:1 11:2 14:1 
0.011583 0:4 7:1 11:0 14:6 
0.025251 0:4 7:1 11:2 13:2 
0.021737 0:4 7:1 11:3 13:1 
0.012947 0:4 7:1 11:0 13:4 
0.020754 0:4 7:1 11:3 14:1 
0.008398 0:4 7:1 11:1 12:6 
0.011014 0:4 7:1 11:1 12:5 
0.018147 0:4 7:1 11:4 12:1 
0.003247 0:4 7:1 11:1 12:7 
0.014824 0:4 7:1 11:2 14:3 
0.031591 0:4 7:1 11:0 12:3 
0.010460 0:4 7:1 11:0 14:5 
0.016011 0:4 7:1 11:0 12:7 
0.019575 0:4 7:1 11:3 12:3 
0.028591 0:4 7:1 11:1 14:4 
0.016614 0:4 7:1 11:3 13:3 
0.006745 0:4 7:1 11:5 13:1 
0.030714 0:4 7:1 11:2 13:5 
0.022013 0:4 7:1 11:4 14:2 
0.014742 0:4 7:1 11:0 14:4 
0.019005 0:4 7:1 11:0 14:2 
0.003297 0:4 7:1 11:5 12:1 
0.002592 2:1 4:7 8:2 14:1 
0.003132 2:1 4:7 8:1 15:2 
0.004637 2:1 4:7 8:1 14:3 
0.005604 2:1 4:7 8:1 15:3 
0.012561 2:1 4:7 8:0 13:1 
0.008492 2:1 4:7 8:0 14:2 
0.004426 2:1 4:7 8:1 13:2 
0.038427 2:1 4:7 8:0 13:3 
0.002245 2:1 4:7 8:1 14:1 
0.016103 2:1 4:7 8:0 15:3 
0.019417 2:1 4:7 8:0 13:2 
0.005657 2:1 4:7 8:0 14:1 
0.003493 2:1 4:7 8:2 13:1 
0.012089 2:1 4:7 8:1 13:1 
0.007647 2:1 4:7 8:0 15:1 
0.003253 2:1 4:7 8:1 14:2 
0.005327 2:1 4:7 8:1 15:1 
0.000955 2:1 4:7 8:2 15:1 
0.010737 2:1 4:7 8:0 14:3 
0.004695 2:1 4:7 8:0 15:2 
0.021711 0:8 7:1 11:0 12:3 
0.017876 0:8 7:1 11:0 14:2 
0.018804 0:8 7:1 11:0 14:1 
0.008556 0:8 7:1 11:2 12:1 
0.009623 0:8 7:1 11:0 13:2 
0.009120 0:8 7:1 11:0 13:3 
0.013441 0:8 7:1 11:1 14:1 
0.010907 0:8 7:1 11:1 13:1 
0.012950 0:8 7:1 11:0 13:1 
0.028866 0:8 7:1 11:0 12:2 
0.003350 0:8 7:1 11:0 13:4 
0.007542 0:8 7:1 11:1 12:1 
0.021058 0:8 7:1 11:0 12:1 
0.007444 0:8 7:1 11:1 12:2 
0.010027 0:8 7:1 11:0 14:3 
0.009615 0:8 7:1 11:0 12:4 
0.007353 0:8 7:1 11:2 14:1 
0.006000 0:1 7:4 11:4 12:4 
0.011024 0:1 7:4 11:0 12:8 
0.005239 0:1 7:4 11:4 14:2 
0.004511 0:1 7:4 11:2 13:3 
0.008502 0:1 7:4 11:2 14:1 
0.006164 0:1 7:4 11:3 12:1 
0.005876 0:1 7:4 11:1 13:3 
0.004696 0:1 7:4 11:4 14:1 
0.006741 0:1 7:4 11:1 13:1 
0.020822 0:1 7:4 11:0 14:3 
0.006992 0:1 7:4 11:2 14:2 
0.003114 0:1 7:4 11:3 14:2 
0.019118 0:1 7:4 11:0 12:4 
0.017308 0:1 7:4 11:0 13:6 
0.007001 0:1 7:4 11:3 12:2 
0.005470 0:1 7:4 11:4 13:1 
0.027633 0:1 7:4 11:0 12:2 
0.006676 0:1 7:4 11:1 12:4 
0.004428 0:1 7:4 11:2 13:4 
0.009983 0:1 7:4 11:1 14:1 
0.003077 0:1 7:4 11:2 14:4 
0.024923 0:1 7:4 11:0 12:1 
0.004712 0:1 7:4 11:3 13:2 
0.003425 0:1 7:4 11:3 13:4 
0.003195 0:1 7:4 11:3 13:3 
0.003962 0:1 7:4 11:1 13:5 
0.001610 0:1 7:4 11:2 12:5 
0.013926 0:1 7:4 11:0 12:6 
0.007049 0:1 7:4 11:1 12:1 
0.010198 0:1 7:4 11:0 13:2 
0.002604 0:1 7:4 11:5 14:1 
0.019873 0:1 7:4 11:0 14:1 
0.004736 0:1 7:4 11:1 13:4 
0.007942 0:1 7:4 11:1 13:2 
0.005499 0:1 7:4 11:3 12:4 
0.007314 0:1 7:4 11:2 12:3 
0.005718 0:1 7:4 11:1 12:6 
0.003748 0:1 7:4 11:3 14:1 
0.009456 0:1 7:4 11:0 13:4 
0.016999 0:1 7:4 11:0 13:1 
0.003049 0:1 7:4 11:5 12:1 
0.032778 0:1 7:4 11:0 14:2 
0.005109 0:1 7:4 11:4 12:3 
0.011947 0:1 7:4 11:1 14:2 
0.005437 0:1 7:4 11:2 13:2 
0.003565 0:1 7:4 11:3 13:1 
0.008406 0:1 7:4 11:2 12:1 
0.009485 0:1 7:4 11:1 14:3 
0.012199 0:1 7:4 11:0 13:3 
0.009355 0:1 7:4 11:1 12:2 
0.009056 0:1 7:4 11:2 12:2 
0.002463 0:1 7:4 11:5 12:2 
0.006199 0:1 7:4 11:2 13:1 
0.004212 0:1 7:4 11:3 14:3 
0.012126 0:1 7:4 11:1 12:3 
0.003122 0:1 7:4 11:4 13:2 
0.004330 0:1 7:4 11:4 12:1 
0.024409 0:1 7:4 11:1 12:5 
0.013074 0:1 7:4 11:0 12:5 
0.008596 0:1 7:4 11:2 12:4 
0.010986 0:1 7:4 11:0 13:5 
0.020733 0:1 7:4 11:0 14:4 
0.005540 0:1 7:4 11:1 12:7 
0.004300 0:1 7:4 11:2 14:3 
0.005495 0:1 7:4 11:4 14:3 
0.002105 0:1 7:4 11:5 13:1 
0.003418 0:1 7:4 11:4 12:2 
0.008141 0:1 7:4 11:1 14:5 
0.004384 0:1 7:4 11:3 12:3 
0.006693 0:1 7:4 11:2 12:6 
0.009307 0:1 7:4 11:1 14:4 
0.026239 0:1 7:4 11:0 12:3 
0.015679 0:1 7:4 11:0 14:5 
0.006423 0:1 7:4 11:0 12:7 
0.001887 3:1 4:5 8:3 15:4 
0.002912 3:1 4:5 8:3 13:3 
0.007105 3:1 4:5 8:2 15:3 
0.003350 3:1 4:5 8:3 13:5 
0.007792 3:1 4:5 8:3 14:3 
0.001850 3:1 4:5 8:3 14:2 
0.006918 3:1 4:5 8:2 14:4 
0.023990 3:1 4:5 8:2 15:4 
0.005657 3:1 4:5 8:3 13:2 
0.006723 3:1 4:5 8:2 13:4 
0.004482 3:1 4:5 8:3 14:1 
0.002175 3:1 4:5 8:1 14:4 
0.008774 3:1 4:5 8:0 15:2 
0.013088 3:1 4:5 8:0 14:2 
0.002699 3:1 4:5 8:4 14:1 
0.020555 3:1 4:5 8:0 14:4 
0.000922 3:1 4:5 8:3 15:2 
0.003233 3:1 4:5 8:2 15:1 
0.018433 3:1 4:5 8:0 14:3 
0.006693 3:1 4:5 8:1 15:2 
0.006497 3:1 4:5 8:2 13:1 
0.011865 3:1 4:5 8:1 13:1 
0.027532 3:1 4:5 8:1 13:5 
0.037646 3:1 4:5 8:0 13:3 
0.046139 3:1 4:5 8:0 13:4 
0.005556 3:1 4:5 8:3 15:3 
0.003931 3:1 4:5 8:2 13:3 
0.114301 3:1 4:5 8:0 13:5 
0.007593 3:1 4:5 8:2 14:3 
0.010487 3:1 4:5 8:0 15:1 
0.010984 3:1 4:5 8:0 14:1 
0.002242 3:1 4:5 8:4 13:1 
0.009093 3:1 4:5 8:1 13:4 
0.028068 3:1 4:5 8:0 13:2 
0.006077 3:1 4:5 8:1 15:3 
0.012353 3:1 4:5 8:0 15:3 
0.005511 3:1 4:5 8:2 14:2 
0.007722 3:1 4:5 8:1 13:2 
0.020478 3:1 4:5 8:0 13:1 
0.001839 3:1 4:5 8:3 15:1 
0.016949 3:1 4:5 8:0 15:5 
0.014585 3:1 4:5 8:0 14:5 
0.004199 3:1 4:5 8:1 14:1 
0.002503 3:1 4:5 8:2 15:2 
0.004778 3:1 4:5 8:1 13:3 
0.006403 3:1 4:5 8:1 14:2 
0.006452 3:1 4:5 8:1 15:1 
0.004242 3:1 4:5 8:2 13:2 
0.004127 3:1 4:5 8:3 13:1 
0.002776 3:1 4:5 8:2 14:1 
0.006293 3:1 4:5 8:1 14:3 
0.017028 3:1 4:5 8:0 15:4 
0.002000 3:1 4:5 8:4 13:2 
0.044903 3:1 4:5 8:1 15:5 
0.027996 1:2 7:3 11:0 12:1 
0.013355 1:2 7:3 11:0 13:4 
0.020533 1:2 7:3 11:3 12:2 
0.010911 1:2 7:3 11:3 14:1 
0.006865 1:2 7:3 11:1 12:6 
0.010847 1:2 7:3 11:1 13:1 
0.016303 1:2 7:3 11:0 13:2 
0.012411 1:2 7:3 11:2 12:1 
0.010953 1:2 7:3 11:1 14:3 
0.020767 1:2 7:3 11:0 13:3 
0.010487 1:2 7:3 11:1 12:1 
0.007953 1:2 7:3 11:2 13:2 
0.009657 1:2 7:3 11:3 13:1 
0.007209 1:2 7:3 11:5 13:1 
0.032408 1:2 7:3 11:0 12:2 
0.010974 1:2 7:3 11:4 13:1 
0.003866 1:2 7:3 11:6 14:1 
0.013733 1:2 7:3 11:4 12:2 
0.010720 1:2 7:3 11:2 13:1 
0.005607 1:2 7:3 11:3 13:3 
0.006706 1:2 7:3 11:2 12:3 
0.020562 1:2 7:3 11:0 14:2 
0.008451 1:2 7:3 11:5 12:1 
0.004823 1:2 7:3 11:3 14:3 
0.016992 1:2 7:3 11:1 12:3 
0.013485 1:2 7:3 11:0 14:4 
0.017584 1:2 7:3 11:1 14:2 
0.018182 1:2 7:3 11:4 12:3 
0.010589 1:2 7:3 11:1 14:4 
0.007742 1:2 7:3 11:3 13:2 
0.032098 1:2 7:3 11:0 12:4 
0.014506 1:2 7:3 11:0 13:1 
0.010979 1:2 7:3 11:3 14:2 
0.019477 1:2 7:3 11:0 14:1 
0.009843 1:2 7:3 11:5 14:1 
0.020896 1:2 7:3 11:0 12:5 
0.016015 1:2 7:3 11:2 12:2 
0.016751 1:2 7:3 11:1 12:2 
0.015267 1:2 7:3 11:0 14:3 
0.015109 1:2 7:3 11:2 14:2 
0.007984 1:2 7:3 11:1 13:3 
0.014982 1:2 7:3 11:4 14:1 
0.011180 1:2 7:3 11:1 13:2 
0.007924 1:2 7:3 11:3 12:4 
0.013712 1:2 7:3 11:1 13:4 
0.016727 1:2 7:3 11:3 12:1 
0.013808 1:2 7:3 11:2 14:1 
0.005896 1:2 7:3 11:2 13:3 
0.011645 1:2 7:3 11:1 14:1 
0.012362 1:2 7:3 11:2 14:4 
0.017396 1:2 7:3 11:3 12:3 
0.016863 1:2 7:3 11:4 12:1 
0.011751 1:2 7:3 11:1 12:5 
0.015859 1:2 7:3 11:4 13:2 
0.006596 1:2 7:3 11:5 13:2 
0.013444 1:2 7:3 11:1 12:4 
0.004983 1:2 7:3 11:5 14:2 
0.007421 1:2 7:3 11:2 13:4 
0.032215 1:2 7:3 11:0 12:3 
0.013147 1:2 7:3 11:0 14:5 
0.023442 1:2 7:3 11:0 12:7 
0.016846 1:2 7:3 11:0 12:6 
0.005654 1:2 7:3 11:2 13:5 
0.013514 1:2 7:3 11:4 14:2 
0.013812 1:2 7:3 11:2 14:3 
0.009000 1:2 7:3 11:0 13:5 
0.018681 0:4 7:3 11:3 12:1 
0.022526 0:4 7:3 11:2 13:1 
0.018325 0:4 7:3 11:0 12:3 
0.020762 0:4 7:3 11:1 12:1 
0.018473 0:4 7:3 11:0 13:2 
0.020632 0:4 7:3 11:0 13:3 
0.026843 0:4 7:3 11:2 12:1 
0.016835 0:4 7:3 11:0 14:1 
0.035620 0:4 7:3 11:2 12:3 
0.023083 0:4 7:3 11:0 12:4 
0.015514 0:4 7:3 11:0 13:4 
0.014261 0:4 7:3 11:3 14:1 
0.012857 0:4 7:3 11:0 13:5 
0.022289 0:4 7:3 11:0 12:1 
0.013786 0:4 7:3 11:0 12:5 
0.032438 0:4 7:3 11:1 12:3 
0.009166 0:4 7:3 11:4 12:1 
0.029064 0:4 7:3 11:1 13:2 
0.027217 0:4 7:3 11:1 13:1 
0.034499 0:4 7:3 11:2 14:1 
0.032208 0:4 7:3 11:1 14:1 
0.019431 0:4 7:3 11:0 12:2 
0.029597 0:4 7:3 11:0 14:2 
0.034908 0:4 7:3 11:1 14:2 
0.023151 0:4 7:3 11:1 12:2 
0.031240 0:4 7:3 11:2 12:2 
0.025316 0:4 7:3 11:1 13:3 
0.030046 0:4 7:3 11:0 13:1 
0.014824 0:4 7:3 11:0 14:3 
0.036082 0:4 7:3 11:2 14:2 
0.028612 0:4 7:3 11:2 13:2 
0.012590 0:4 7:3 11:3 13:1 
0.006593 3:8 6:2 10:1 15:1 
0.009524 3:8 6:2 10:0 13:1 
0.009373 3:8 6:2 10:0 15:1 
0.040595 3:8 6:2 10:0 13:2 
0.003551 3:8 6:2 10:0 12:1 
0.008000 3:8 6:2 10:0 15:3 
0.000509 2:2 4:2 8:4 15:3 
0.000829 2:2 4:2 8:5 14:2 
0.004525 2:2 4:2 8:4 14:3 
0.004659 2:2 4:2 8:0 15:5 
0.001528 2:2 4:2 8:4 15:1 
0.002988 2:2 4:2 8:0 14:5 
0.007041 2:2 4:2 8:1 15:4 
0.004049 2:2 4:2 8:1 14:1 
0.006694 2:2 4:2 8:0 14:1 
0.006509 2:2 4:2 8:0 14:3 
0.001736 2:2 4:2 8:4 15:2 
0.017760 2:2 4:2 8:0 13:6 
0.002715 2:2 4:2 8:2 15:2 
0.005804 2:2 4:2 8:0 13:1 
0.003363 2:2 4:2 8:1 13:2 
0.003222 2:2 4:2 8:2 15:3 
0.004057 2:2 4:2 8:3 15:3 
